file_name,cohort,period,data_type,wiki_path,file_url,pi,other_notes
Child_C_GR1201_20260422,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1201 The development of my 17/18-year old child - Mother/ main caretaker > C. The health of your child,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003074,Fernando Rivadeneira,
QC_Child_C_GR1201_20260416,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1201 The development of my 17/18-year old child - Mother/ main caretaker > C. The health of your child,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003072,,
Child_Fractures_9-17y_20260424 Combines fracture reports of 9-17y,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1201 The development of my 17/18-year old child - Mother/ main caretaker > C. The health of your child,,Fernando Rivadeneira,;
Child_E03-05_GR1201_20260202,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1201 The development of my 17/18-year old child - Mother/ main caretaker > E. Your family,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003055,Amy van Grieken,
QC_Child_E03-05_GR1201_20260202,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1201 The development of my 17/18-year old child - Mother/ main caretaker > E. Your family,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003054,Amy van Grieken,
Mother_BSI_GR1201_20251105,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1201 The development of my 17/18-year old child - Mother/ main caretaker > J. Your personality,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003020,Pauline Jansen,
Mother_BodyImage_GR1201_20251016,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1201 The development of my 17/18-year old child - Mother/ main caretaker > J. Your personality,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002901,Pauline Jansen,
Family_IncomeHousehold_GR1201_20250402,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1201 The development of my 17/18-year old child - Mother/ main caretaker > Combined,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001664,General,
QC_Family_IncomeHousehold_GR1201_20250402,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1201 The development of my 17/18-year old child - Mother/ main caretaker > Combined,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001663,,
Child_CBCL_GR1202_20251016,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1202 The development of my 17/18-year old child - Father/ other caretaker > B. The behaviour of your child,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002904,Pauline Jansen,
Child_CapsSocialAnxiety_GR1202_20251016,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1202 The development of my 17/18-year old child - Father/ other caretaker > B. The behaviour of your child,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002905,Pauline Jansen,
Child_B02_GR1202_20251016,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1202 The development of my 17/18-year old child - Father/ other caretaker > B. The behaviour of your child,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002906,Pauline Jansen,
QCdocument_GR1202_B1_B2_CBCL_SocialAnxiety_HarshParenting,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1202 The development of my 17/18-year old child - Father/ other caretaker > B. The behaviour of your child,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001619,,
Child_C01_GR1202_20260505,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1202 The development of my 17/18-year old child - Father/ other caretaker > C. Your family,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003075,,
QC_Child_C01_GR1202_20260505,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1202 The development of my 17/18-year old child - Father/ other caretaker > C. Your family,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003076,,
Father_D01_GR1202_20260601,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1202 The development of my 17/18-year old child - Father/ other caretaker > D. Your personality and behaviour,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003100,Pauline Jansen',
Child_B01_GR1203_20251016,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1203 My questionnaire part 1 - 17/18-year old - Child > B. Social media,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002923,Pauline Jansen / Amy van Grieken,
Child_B02-04_GR1203_20251222,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1203 My questionnaire part 1 - 17/18-year old - Child > B. Social media,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003030,Pauline Jansen / Amy van Grieken,
Quality Control Document Child_B02-04_GR1203_20251215,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1203 My questionnaire part 1 - 17/18-year old - Child > B. Social media,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003028,,
Child_C01_GR1203_20260608,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1203 My questionnaire part 1 - 17/18-year old - Child > C. Your personality,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003104,Pauline Jansne,
Child_D07-08_GR1203_20251020,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1203 My questionnaire part 1 - 17/18-year old - Child > D. Positive and negative experiences,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002914,Caroline Klaver / Amy van Grieken,
Child_D01-02_GR1203_20260109,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1203 My questionnaire part 1 - 17/18-year old - Child > D. Positive and negative experiences,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003042,Pauline Jansen,
Child_Education_GR1203_20260604,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1203 My questionnaire part 1 - 17/18-year old - Child > E. Education,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003101,,
QC_Document_School career child F17_19-12-2024,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1203 My questionnaire part 1 - 17/18-year old - Child > E. Education,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001582,,
QC_Document_Education child F17_03062026 _Luna van der Gun,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1203 My questionnaire part 1 - 17/18-year old - Child > E. Education,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003102,,
Child_E06_GR1203_20251020,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1203 My questionnaire part 1 - 17/18-year old - Child > E. Education,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002915,,
Child_F05-06_GR1203_20251020,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1203 My questionnaire part 1 - 17/18-year old - Child > F. Your neighbourhood,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002929,Caroline Klaver,
Child_G_GR1203_20251020,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1203 My questionnaire part 1 - 17/18-year old - Child > G. Substance use,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002912,,
QC_Child_SubstanceUse_GR1203-G_20250401,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1203 My questionnaire part 1 - 17/18-year old - Child > G. Substance use,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001668,,
Child_H01_GR1203_20251020,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1203 My questionnaire part 1 - 17/18-year old - Child > H. Your Emotions,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002918,Pauline Jansen,
Child_H03_GR1203_20260608_,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1203 My questionnaire part 1 - 17/18-year old - Child > H. Your Emotions,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003103,Pauline Jansen,
Child_I01-10_GR1203_20251020,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1203 My questionnaire part 1 - 17/18-year old - Child > I. Eyes and Ears,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002928,Marc van der Schroeff,
Child_I20-27_GR1203_20251016,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1203 My questionnaire part 1 - 17/18-year old - Child > I. Eyes and Ears,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002919,Caroline Klaver,
QC_Child_Eyes_GR1203-I20-27_20250501,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1203 My questionnaire part 1 - 17/18-year old - Child > I. Eyes and Ears,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001713,,"Also contains F5-6, B1, D7-8, E6"
Child_Teeth_GR1203_20251002,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1203 My questionnaire part 1 - 17/18-year old - Child > J. Your teeth,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002697,Eppo Wolvius,
QC_Child_Teeth_GR1203_20251002,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1203 My questionnaire part 1 - 17/18-year old - Child > J. Your teeth,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002699,,
Child_K_GR1203_20251020,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1203 My questionnaire part 1 - 17/18-year old - Child > K. Eating behaviour,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002916,Pauline Jansen,
Child_C02_GR1204_20251020,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1204 My questionnaire part 2 - 17/18-year old - Child > C. Eating behaviour,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002911,Amy van Grieken,
QC_EatingBehaviour_GR1204-C2_20250626,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1204 My questionnaire part 2 - 17/18-year old - Child > C. Eating behaviour,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001824,,
Child_D01-08_GR1204_20251020,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1204 My questionnaire part 2 - 17/18-year old - Child > D. Health,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002910,Amy van Grieken,
Child_E01_GR1204_20260624,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1204 My questionnaire part 2 - 17/18-year old - Child > E. Personality,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003108,Pauline Jansen,
QC_Child_E01_GR1204_20260624,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1204 My questionnaire part 2 - 17/18-year old - Child > E. Personality,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003109,,
Child_E03_GR1204_20251020,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1204 My questionnaire part 2 - 17/18-year old - Child > E. Personality,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002907,Pauline Jansen,
QC_Child_BISBAS_GR1204-E3_20250616,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1204 My questionnaire part 2 - 17/18-year old - Child > E. Personality,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001777,,
Child_H06-08_GR1204_20260422,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1204 My questionnaire part 2 - 17/18-year old - Child > H. Friendship and bullying,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003073,Pauline Jansen,
Child_I01-07_GR1204_20251020,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1204 My questionnaire part 2 - 17/18-year old - Child > I. Physical Activity,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002909,,General
QC_Child_PhysicalActivity_GR1204-I1-7_20250624,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1204 My questionnaire part 2 - 17/18-year old - Child > I. Physical Activity,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001825,,
Child_I08-09_GR1204_20251231,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1204 My questionnaire part 2 - 17/18-year old - Child > I. Physical Activity,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003034,,General
QC_Child_I08-09_GR1204_20251231,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1204 My questionnaire part 2 - 17/18-year old - Child > I. Physical Activity,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003067,,
Child_I10_GR1204_20251020,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1204 My questionnaire part 2 - 17/18-year old - Child > I. Physical Activity,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002908,,General
QC_Child_PhysicalActivity_GR1204-I10_20250506,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1204 My questionnaire part 2 - 17/18-year old - Child > I. Physical Activity,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001949,,
Child_Response_GR1222_20260202,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1222 Extra digital questionnaire 'jongere in 2024' - Child > A. Response,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003057,,
Child_Sexuality_GR1222_20250708,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1222 Extra digital questionnaire 'jongere in 2024' - Child > B. Sexuality,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001829,Pauline Jansen,
QC_Child_Sexuality_GR1222_20250708,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1222 Extra digital questionnaire 'jongere in 2024' - Child > B. Sexuality,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001830,,
Child_DrinkingMotives_GR1222_20250710,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1222 Extra digital questionnaire 'jongere in 2024' - Child > C. Substance use,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001833,"Pauline Jansen, Ingmar Franken",
QC_Child_DrinkingMotives_GR1222_20250710,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1222 Extra digital questionnaire 'jongere in 2024' - Child > C. Substance use,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001834,,
Child_Teeth_GR1222_20250703,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1222 Extra digital questionnaire 'jongere in 2024' - Child > E. Teeth,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001828,Eppo Wolvius,
Child_Gambling_GR1222_20250703,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1222 Extra digital questionnaire 'jongere in 2024' - Child > G. Gambling,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001827,"Pauline Jansen, Ingmar Franken",
QC_Child_Gambling_GR1222_20250617,Generation R,Focus op 17,Interviews & Questionnaires,Generation R > Focus op 17 > Interviews & Questionnaires > GR1222 Extra digital questionnaire 'jongere in 2024' - Child > G. Gambling,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001806,,
CHILDMRI17_GR1206_B5_Pain_28112024 Add this file to your basket,Generation R,Focus op 17,MRI,Generation R > Focus op 17 > MRI > MRI child 17 years,,Sita Bierma - Zeinstra,
QCdocument_GR1206_PaindataCHILDMRI17_28112024,Generation R,Focus op 17,MRI,Generation R > Focus op 17 > MRI > MRI child 17 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001578,,
Child_MRIKneeMorphology_17Y_20260323,Generation R,Focus op 17,MRI,Generation R > Focus op 17 > MRI > MRI child 17 years,,Edwin Oei,
QC_Document_Child_MRIKneeMorphology_17Y_20260323,Generation R,Focus op 17,MRI,Generation R > Focus op 17 > MRI > MRI child 17 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003066,,
Mother_AMH_BloodPregnancy_20251014,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002837,Joop Laven,
Mother_AMH_Blood05Y_20251014,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002836,Joop Laven,
Mother_AMH_Blood09Y_20251014,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002835,Joop Laven,
Mother_ANTITTG_BloodPregnancy_20250815,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002995,Liesbeth Duijts,
Mother_BPA_UrinePregnancy_20250815,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002560,Lex Burdorf,
Mother_Chlamydia_UrinePregnancy_20250818,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002582,Liesbeth Duijts,
Mother_CRP_BloodPregnancy_20250812,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002570,"Vincent Jaddoe, Eric Steegers",
Mother_Cytokines_BloodPregnancy_20251201,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,,"Pauline Jansen, Manon Hillegers",'
Mother_FattyAcids_BloodPregnancy_20250812,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002581,"Pauline Jansen, Manon Hillegers",
Mother_Folate_Blood05Y_20251014,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002831,Eric Steegers,
Mother_FolicAcid_BloodPregnancy_20250812,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002572,"Vincent Jaddoe, Eric Steegers",
Mother_GlucoseMetabolismLipids_BloodPregnancy_20250815,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002580,"Vincent Jaddoe, Eric Steegers",
Mother_Glucose_Blood05Y_20251014,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002834,Eric Steegers,
Mother_HCG_BloodPregnancy_20250815,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002576,"Vincent Jaddoe, Eric Steegers",
Mother_HCY_BloodPregnancy_20250812,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002577,"Vincent Jaddoe, Eric Steegers",
Mother_HGB-HCT_BloodPregnancy_20250812,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002578,,
Mother_HPYLORI_BloodPregnancy_20250815,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002579,"Vincent Jaddoe, Eric Steegers",
Mother_Iodine_UrinePregnancy_20250818,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002584,"Robin Peeters, Pauline Jansen, Manon Hillegers",
Mother_IronStatus_BloodPregnancy_20250815,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002573,"Vincent Jaddoe, Irwin Reiss",
Mother_Lipids_Blood05Y_20251014,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002833,Eric Steegers,
Mother_NISInhibitors_UrinePregnancy_20250728,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002587,Tim Korevaar,
QC_Document_Mother_UrineNISInhibitors_Pregnancy_20250728,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001877,,
Mother_OrganophosphatePesticidesPierik_UrinePregnancy_20250815,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002586,,
Mother_OrganophosphatePesticides_UrinePregnancy_20250818,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002561,"Pauline Jansen, TNO",
Mother_PAI2_BloodPregnancy_20250812,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002575,"Vincent Jaddoe, Eric Steegers",
Mother_PhtalatesBPS_UrinePregnancy_20250818,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002571,Vincent Jaddoe,
Mother_PLGF_BloodPregnancy_20250812,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002569,"Vincent Jaddoe, Eric Steegers",
Mother_PLGF_Blood05Y_20251014,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002832,Eric Steegers,
Mother_proBNP_Blood05Y_20251014,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002830,Eric Steegers,
Mother_SFLT1_BloodPregnancy_20250812,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002564,"Vincent Jaddoe, Eric Steegers",
Mother_THC_UrinePregnancy_20250818,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002565,"Pauline Jansen, Manon Hillegers",
Mother_Thyroglobulin_BloodPregnancy_20250815,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002566,Robin Peeters,
Mother_ThyroidFunction_BloodPregnancy_20250815,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002567,"Pauline Jansen, Manon Hillegers",
Mother_TPOAB_BloodPregnancy_20250812,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002568,"Vincent Jaddoe, Eric Steegers",
Mother_VitaminB_BloodPregnancy_20250815,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002562,"Pauline Jansen, Manon Hillegers",
Mother_VitaminD_BloodPregnancy_20250815,Generation R,,Biomarker,Biomarker > Generation R Parents Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002563,"Vincent Jaddoe, Pauline Jansen",
Child_ANTITTG_Blood05Y_20250821,Generation R,,Biomarker,Biomarker > Generation R Child Biomarker,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002698,Liesbeth Duijts,
